sale_id,date,salesperson,make,model,year,price
10434,2026-01-23,Finn,Kia,Sportage,2015,22500.00
10435,2026-01-23,Ioane,Mitsubishi,Triton,2019,35900.00
10436,2026-01-23,Finn,Subaru,Outback,2023,41700.00
10437,2026-01-23,Jess,Toyota,Yaris,2023,19600.00
10438,2026-01-23,Dan,Mazda,BT-50,2017,31950.00
10439,2026-01-23,Ioane,Holden,Commodore,2024,28000.00
10440,2026-01-23,Liam,Toyota,Yaris,2020,17350.00
10441,2026-01-23,Liam,Kia,Sportage,2020,27050.00
10442,2026-01-23,Olivia,Nissan,Navara,2022,39750.00
10443,2026-01-23,Eve,Honda,CR-V,2021,29050.00
10444,2026-01-23,Dan,Toyota,Hilux,2023,56850.00
10445,2026-01-23,Jess,Mitsubishi,Triton,2024,43300.00
10446,2026-01-23,Dan,Honda,CR-V,2019,30550.00
10447,2026-01-23,Chloe,Volkswagen,Golf,2020,20550.00
10448,2026-01-23,Liam,Kia,Sportage,2023,38700.00
10449,2026-01-23,Kiri,Holden,Commodore,2021,22900.00
10450,2026-01-23,Kiri,Ford,Ranger,2022,45200.00
10451,2026-01-23,Finn,Mitsubishi,Triton,2025,39750.00
10452,2026-01-24,Eve,Mazda,BT-50,2015,29900.00
10453,2026-01-24,Ioane,Suzuki,Swift,2015,11150.00
10454,2026-01-24,Ioane,Hyundai,Tucson,2016,26550.00
10455,2026-01-24,Ioane,Toyota,Hilux,2017,42700.00
10456,2026-01-24,Nikau,Mazda,Axela,2021,13150.00
10457,2026-01-24,Chloe,Nissan,Navara,2012,26400.00
10458,2026-01-24,Eve,Ford,Ranger,2022,51750.00
10459,2026-01-24,Hana,Mazda,Demio,2024,12100.00
10460,2026-01-24,Finn,Toyota,RAV4,2024,51450.00
10461,2026-01-24,Liam,Hyundai,Tucson,2019,34700.00
10462,2026-01-24,Finn,Toyota,RAV4,2015,28900.00
10463,2026-01-24,Hana,Nissan,Navara,2014,25050.00
10464,2026-01-24,Mere,Toyota,Yaris,2012,8750.00
10465,2026-01-24,Hana,Mitsubishi,Triton,2025,52900.00
10466,2026-01-24,Nikau,Subaru,Outback,2016,27950.00
10467,2026-01-24,Ben,Mazda,Axela,2022,16050.00
10468,2026-01-24,Liam,Mazda,Demio,2025,14000.00
10469,2026-01-24,Dan,Mitsubishi,Triton,2015,24450.00
10470,2026-01-24,Dan,Kia,Sportage,2025,39950.00
10471,2026-01-24,Ioane,Toyota,Yaris,2018,12900.00
10472,2026-01-24,Jess,Nissan,Leaf,2019,14600.00
10473,2026-01-24,Olivia,Nissan,Leaf,2023,22400.00
10474,2026-01-24,Eve,Mazda,BT-50,2015,26400.00
10475,2026-01-24,Jess,Mitsubishi,Triton,2024,44450.00
10476,2026-01-25,Eve,Honda,Fit,2018,11350.00
10477,2026-01-25,Liam,Mazda,BT-50,2022,46700.00
10478,2026-01-25,Hana,Kia,Sportage,2013,18250.00
10479,2026-01-25,Eve,Mazda,CX-5,2021,39450.00
10480,2026-01-25,Ioane,Mazda,CX-5,2019,34300.00
10481,2026-01-25,Hana,Toyota,Yaris,2013,10400.00
10482,2026-01-25,Kiri,Mazda,BT-50,2021,45100.00
10483,2026-01-25,Kiri,Mitsubishi,Triton,2025,51000.00
10484,2026-01-25,Eve,Mazda,BT-50,2025,52400.00
10485,2026-01-25,Eve,Kia,Sportage,2012,17700.00
10486,2026-01-25,Nikau,Mitsubishi,Outlander,2022,32950.00
10487,2026-01-25,Jess,Hyundai,Tucson,2023,34950.00
10488,2026-01-25,Ioane,Volkswagen,Golf,2017,18150.00
10489,2026-01-25,Jess,Toyota,RAV4,2024,48350.00
10490,2026-01-25,Mere,Toyota,Aqua,2022,13350.00
10491,2026-01-25,Mere,Toyota,Yaris,2017,12800.00
10492,2026-01-25,Kiri,Toyota,Yaris,2023,19750.00
10493,2026-01-25,Finn,Nissan,Navara,2023,42600.00
10494,2026-01-26,Dan,Mitsubishi,Triton,2021,34850.00
10495,2026-01-26,Liam,Mitsubishi,Triton,2025,44950.00
10496,2026-01-26,Dan,Toyota,Hilux,2015,31250.00
10497,2026-01-26,Ioane,Toyota,Yaris,2016,12600.00
10498,2026-01-26,Ben,Mitsubishi,Triton,2023,49250.00
10499,2026-01-26,Liam,Volkswagen,Golf,2016,15150.00
10500,2026-01-26,Hana,Mitsubishi,Triton,2017,34400.00
10501,2026-01-26,Olivia,Kia,Sportage,2017,29200.00
10502,2026-01-26,Chloe,Hyundai,Tucson,2025,44450.00
10503,2026-01-26,Ben,Toyota,Aqua,2017,11450.00
10504,2026-01-26,Hana,Ford,Focus,2023,13050.00
10505,2026-01-26,Jess,Toyota,Corolla,2012,11250.00
10506,2026-01-26,Mere,Mitsubishi,Triton,2013,23550.00
10507,2026-01-26,Olivia,Mitsubishi,Triton,2017,36150.00
10508,2026-01-26,Eve,Mazda,Axela,2019,14850.00
10509,2026-01-26,Dan,Mazda,Demio,2023,11450.00
10510,2026-01-26,Chloe,Ford,Focus,2015,8950.00
10511,2026-01-26,Ben,Toyota,Aqua,2017,10250.00
10512,2026-01-26,Hana,Ford,Ranger,2018,40200.00
10513,2026-01-26,Ioane,Toyota,RAV4,2019,32550.00
10514,2026-01-26,Ioane,Mazda,BT-50,2022,41300.00
10515,2026-01-26,Jess,Mazda,Demio,2015,6850.00
10516,2026-01-26,Mere,Subaru,Outback,2025,45550.00
10517,2026-01-27,Mere,Toyota,Hilux,2020,43100.00
10518,2026-01-27,Liam,Nissan,Tiida,2022,8350.00
10519,2026-01-27,Ioane,Mitsubishi,Triton,2015,30600.00
10520,2026-01-27,Eve,Mazda,Axela,2018,12650.00
10521,2026-01-27,Finn,Toyota,RAV4,2025,42800.00
10522,2026-01-27,Kiri,Toyota,Yaris,2021,15950.00
10523,2026-01-27,Nikau,Kia,Sportage,2012,17450.00
10524,2026-01-27,Hana,Subaru,Outback,2013,24700.00
10525,2026-01-27,Ioane,Honda,Civic,2013,11800.00
10526,2026-01-27,Kiri,Tesla,Model 3,2025,68450.00
10527,2026-01-27,Dan,Toyota,Yaris,2014,9700.00
10528,2026-01-27,Finn,Hyundai,Tucson,2023,35950.00
10529,2026-01-27,Hana,Mitsubishi,Triton,2022,39700.00
10530,2026-01-27,Hana,Suzuki,Swift,2023,19000.00
10531,2026-01-27,Eve,Honda,CR-V,2021,35550.00
10532,2026-01-27,Aroha,Subaru,Outback,2019,33750.00
10533,2026-01-27,Olivia,Ford,Focus,2012,8150.00
10534,2026-01-27,Ioane,Toyota,RAV4,2013,23300.00
10535,2026-01-27,Finn,Mitsubishi,Triton,2017,32500.00
10536,2026-01-27,Olivia,Toyota,Yaris,2018,15600.00
10537,2026-01-28,Ioane,Mazda,BT-50,2025,56700.00
10538,2026-01-28,Liam,Toyota,RAV4,2018,34450.00
10539,2026-01-28,Liam,Ford,Ranger,2017,34400.00
10540,2026-01-28,Mere,Toyota,RAV4,2017,35650.00
10541,2026-01-28,Nikau,Toyota,RAV4,2015,31750.00
10542,2026-01-28,Liam,Toyota,RAV4,2022,43550.00
10543,2026-01-28,Ioane,Honda,CR-V,2022,32100.00
10544,2026-01-28,Mere,Toyota,Yaris,2012,8750.00
10545,2026-01-28,Mere,Volkswagen,Golf,2012,13700.00
10546,2026-01-28,Chloe,Ford,Focus,2025,16650.00
10547,2026-01-28,Chloe,Mazda,CX-5,2015,22800.00
10548,2026-01-28,Chloe,Mazda,CX-5,2020,34150.00
10549,2026-01-28,Kiri,Subaru,Outback,2023,39500.00
10550,2026-01-28,Finn,Mazda,CX-5,2012,17950.00
10551,2026-01-28,Kiri,Tesla,Model 3,2018,48400.00
10552,2026-01-28,Mere,Nissan,Navara,2016,30050.00
10553,2026-01-28,Ben,Mazda,Demio,2021,10900.00
10554,2026-01-28,Eve,Toyota,Aqua,2021,13500.00
10555,2026-01-28,Ioane,Honda,Civic,2015,14150.00
10556,2026-01-28,Jess,Toyota,RAV4,2012,22200.00
10557,2026-01-29,Kiri,Mazda,BT-50,2020,43050.00
10558,2026-01-29,Ioane,Kia,Sportage,2022,29850.00
10559,2026-01-29,Chloe,Mazda,Axela,2012,9000.00
10560,2026-01-29,Finn,Volkswagen,Golf,2018,16850.00
10561,2026-01-29,Ioane,Toyota,Hilux,2020,45950.00
10562,2026-01-29,Finn,Mazda,Axela,2019,15750.00
10563,2026-01-29,Ioane,Nissan,Navara,2012,25000.00
10564,2026-01-29,Ben,Mazda,CX-5,2021,30800.00
10565,2026-01-29,Kiri,Mazda,CX-5,2014,25400.00
10566,2026-01-29,Ioane,Toyota,Yaris,2012,10750.00
10567,2026-01-29,Olivia,Mazda,BT-50,2017,32250.00
10568,2026-01-29,Ioane,Nissan,Navara,2024,41400.00
10569,2026-01-29,Liam,Nissan,Navara,2025,49650.00
10570,2026-01-29,Hana,Mitsubishi,Triton,2019,35150.00
10571,2026-01-29,Eve,Honda,CR-V,2014,23150.00
10572,2026-01-29,Aroha,Mazda,Demio,2021,11300.00
10573,2026-01-29,Ben,Toyota,RAV4,2025,43050.00
10574,2026-01-29,Aroha,Kia,Sportage,2014,22850.00
10575,2026-01-29,Liam,Nissan,Tiida,2019,9350.00
10576,2026-01-29,Finn,Mazda,BT-50,2025,46550.00
10577,2026-01-29,Ben,Mitsubishi,Triton,2017,36400.00
10578,2026-01-29,Olivia,Kia,Sportage,2013,21300.00
10579,2026-01-29,Chloe,Mitsubishi,Triton,2015,29950.00
10580,2026-01-30,Hana,Mazda,CX-5,2023,40150.00
10581,2026-01-30,Jess,Mitsubishi,Triton,2019,36150.00
10582,2026-01-30,Olivia,Toyota,Hilux,2015,35900.00
10583,2026-01-30,Liam,Toyota,RAV4,2017,31300.00
10584,2026-01-30,Chloe,Nissan,Leaf,2025,23950.00
10585,2026-01-30,Kiri,Nissan,Tiida,2017,6600.00
10586,2026-01-30,Kiri,Suzuki,Swift,2022,16850.00
10587,2026-01-30,Finn,Honda,Fit,2024,14350.00
10588,2026-01-30,Ioane,Mitsubishi,Outlander,2020,33800.00
10589,2026-01-30,Mere,Honda,Fit,2015,9600.00
10590,2026-01-30,Nikau,Tesla,Model 3,2018,53900.00
10591,2026-01-30,Hana,Mazda,Demio,2013,7450.00
10592,2026-01-30,Liam,Mitsubishi,Triton,2023,41850.00
10593,2026-01-30,Aroha,Toyota,RAV4,2019,36350.00
10594,2026-01-30,Finn,Nissan,Leaf,2024,22400.00
10595,2026-01-30,Ioane,Mitsubishi,Triton,2021,34200.00
10596,2026-01-30,Liam,Toyota,Yaris,2019,16450.00
10597,2026-01-30,Chloe,Hyundai,Tucson,2023,33800.00
10598,2026-01-30,Finn,Toyota,Aqua,2014,10900.00
10599,2026-01-30,Ben,Honda,Fit,2019,12000.00
10600,2026-01-31,Jess,Mitsubishi,Triton,2015,31400.00
10601,2026-01-31,Jess,Suzuki,Swift,2015,12400.00
10602,2026-01-31,Ben,Tesla,Model 3,2023,56450.00
10603,2026-01-31,Eve,Toyota,Aqua,2017,12550.00
10604,2026-01-31,Nikau,Toyota,RAV4,2012,20850.00
10605,2026-01-31,Nikau,Ford,Ranger,2024,53900.00
10606,2026-01-31,Liam,Mazda,BT-50,2019,39200.00
10607,2026-01-31,Aroha,Toyota,Corolla,2014,13850.00
10608,2026-01-31,Liam,Nissan,Navara,2015,27200.00
10609,2026-01-31,Chloe,Mitsubishi,Triton,2021,34800.00
10610,2026-01-31,Finn,Nissan,Navara,2022,42750.00
10611,2026-01-31,Eve,Mazda,CX-5,2023,33000.00
10612,2026-01-31,Chloe,Ford,Focus,2012,7700.00
10613,2026-01-31,Hana,Mazda,Demio,2025,12700.00
10614,2026-01-31,Olivia,Suzuki,Swift,2025,18350.00
10615,2026-01-31,Mere,Honda,CR-V,2014,19300.00
10616,2026-01-31,Aroha,Nissan,Navara,2015,30400.00
10617,2026-01-31,Ben,Mazda,BT-50,2016,33650.00
10618,2026-01-31,Liam,Nissan,Navara,2024,43350.00
10619,2026-02-01,Mere,Subaru,Outback,2024,48050.00
10620,2026-02-01,Finn,Ford,Ranger,2022,45950.00
10621,2026-02-01,Ioane,Tesla,Model 3,2017,48300.00
10622,2026-02-01,Nikau,Honda,CR-V,2012,21300.00
10623,2026-02-01,Ioane,Honda,CR-V,2014,22450.00
10624,2026-02-01,Olivia,Toyota,RAV4,2023,43950.00
10625,2026-02-01,Mere,Mazda,BT-50,2012,25250.00
10626,2026-02-01,Hana,Mazda,Demio,2012,6250.00
10627,2026-02-01,Kiri,Kia,Sportage,2021,26800.00
10628,2026-02-01,Ioane,Ford,Focus,2013,7950.00
10629,2026-02-01,Ben,Honda,CR-V,2024,36050.00
10630,2026-02-01,Hana,Mazda,Axela,2018,12100.00
10631,2026-02-01,Eve,Kia,Sportage,2025,38500.00
10632,2026-02-01,Aroha,Ford,Focus,2013,9100.00
10633,2026-02-01,Jess,Tesla,Model 3,2020,47050.00
10634,2026-02-01,Ben,Toyota,RAV4,2016,31900.00
10635,2026-02-01,Eve,Kia,Sportage,2016,26550.00
10636,2026-02-01,Jess,Subaru,Outback,2018,30300.00
10637,2026-02-01,Hana,Ford,Ranger,2012,29350.00
10638,2026-02-01,Ioane,Mazda,CX-5,2015,22450.00
10639,2026-02-01,Liam,Mazda,CX-5,2025,46200.00
10640,2026-02-01,Jess,Nissan,Tiida,2025,10400.00
10641,2026-02-01,Hana,Honda,Fit,2025,13500.00
10642,2026-02-01,Hana,Volkswagen,Golf,2021,20050.00
10643,2026-02-01,Finn,Toyota,Corolla,2014,16100.00
10644,2026-02-01,Nikau,Suzuki,Swift,2020,16600.00
10645,2026-02-01,Liam,Honda,Civic,2019,19900.00
10646,2026-02-01,Liam,Mitsubishi,Triton,2022,45600.00
10647,2026-02-01,Hana,Hyundai,Tucson,2019,28300.00
10648,2026-02-01,Jess,Toyota,RAV4,2016,29300.00
10649,2026-02-02,Dan,Suzuki,Swift,2024,19050.00
10650,2026-02-02,Kiri,Ford,Focus,2020,13500.00
10651,2026-02-02,Ioane,Honda,CR-V,2012,21500.00
10652,2026-02-02,Aroha,Mazda,BT-50,2023,54050.00
10653,2026-02-02,Ben,Subaru,Outback,2023,39600.00
10654,2026-02-02,Jess,Ford,Focus,2025,13500.00
10655,2026-02-02,Ioane,Toyota,RAV4,2018,32250.00
10656,2026-02-02,Hana,Nissan,Leaf,2020,16600.00
10657,2026-02-02,Mere,Ford,Focus,2023,13350.00
10658,2026-02-02,Mere,Hyundai,Tucson,2012,17900.00
10659,2026-02-02,Ioane,Mitsubishi,Triton,2015,25750.00
10660,2026-02-02,Chloe,Mazda,BT-50,2018,35400.00
10661,2026-02-02,Hana,Mitsubishi,Triton,2022,37000.00
10662,2026-02-02,Kiri,Toyota,Yaris,2013,10550.00
10663,2026-02-02,Jess,Toyota,Aqua,2021,13000.00
10664,2026-02-02,Finn,Mitsubishi,Triton,2020,40100.00
10665,2026-02-02,Ben,Mitsubishi,Triton,2016,26900.00
10666,2026-02-02,Chloe,Nissan,Tiida,2023,10400.00
10667,2026-02-02,Ben,Mazda,CX-5,2020,28250.00
10668,2026-02-02,Hana,Toyota,RAV4,2018,30350.00
10669,2026-02-02,Kiri,Mitsubishi,Triton,2021,34650.00
10670,2026-02-02,Kiri,Mazda,BT-50,2014,27250.00
10671,2026-02-02,Hana,Mitsubishi,Triton,2013,27750.00
10672,2026-02-03,Olivia,Toyota,Yaris,2016,10950.00
10673,2026-02-03,Hana,Tesla,Model 3,2018,53800.00
10674,2026-02-03,Aroha,Mitsubishi,Triton,2022,38400.00
10675,2026-02-03,Jess,Toyota,Aqua,2019,13600.00
10676,2026-02-03,Kiri,Mitsubishi,Triton,2019,32300.00
10677,2026-02-03,Chloe,Mazda,Axela,2017,11150.00
10678,2026-02-03,Chloe,Toyota,Aqua,2012,7000.00
10679,2026-02-03,Mere,Holden,Commodore,2012,16000.00
10680,2026-02-03,Chloe,Toyota,Aqua,2021,14550.00
10681,2026-02-03,Hana,Subaru,Outback,2015,27550.00
10682,2026-02-03,Ioane,Toyota,Yaris,2025,20550.00
10683,2026-02-03,Jess,Mitsubishi,Outlander,2016,31350.00
10684,2026-02-03,Aroha,Toyota,RAV4,2021,38400.00
10685,2026-02-03,Liam,Toyota,Corolla,2018,20550.00
10686,2026-02-03,Dan,Mazda,BT-50,2022,50950.00
10687,2026-02-03,Liam,Subaru,Outback,2012,23000.00
10688,2026-02-03,Olivia,Honda,Civic,2020,17500.00
10689,2026-02-03,Chloe,Toyota,Hilux,2022,42650.00
10690,2026-02-03,Mere,Mazda,BT-50,2022,51700.00
10691,2026-02-03,Dan,Kia,Sportage,2013,20150.00
10692,2026-02-03,Dan,Volkswagen,Golf,2023,26800.00
10693,2026-02-03,Chloe,Mazda,Demio,2021,11100.00
10694,2026-02-03,Mere,Mazda,BT-50,2017,30150.00
10695,2026-02-03,Ioane,Volkswagen,Golf,2021,25050.00
10696,2026-02-03,Kiri,Honda,Civic,2018,17150.00
10697,2026-02-04,Nikau,Subaru,Outback,2023,43750.00
10698,2026-02-04,Ioane,Subaru,Outback,2013,26750.00
10699,2026-02-04,Chloe,Mitsubishi,Triton,2018,35750.00
10700,2026-02-04,Eve,Ford,Focus,2025,13800.00
10701,2026-02-04,Liam,Hyundai,Tucson,2014,25700.00
10702,2026-02-04,Hana,Nissan,Navara,2018,39150.00
10703,2026-02-04,Hana,Volkswagen,Golf,2019,19800.00
10704,2026-02-04,Finn,Tesla,Model 3,2012,27300.00
10705,2026-02-04,Kiri,Toyota,Aqua,2025,17750.00
10706,2026-02-04,Eve,Kia,Sportage,2015,20900.00
10707,2026-02-04,Ioane,Toyota,RAV4,2017,36600.00
10708,2026-02-04,Eve,Mazda,BT-50,2025,49450.00
10709,2026-02-04,Olivia,Suzuki,Swift,2015,11300.00
10710,2026-02-04,Hana,Honda,CR-V,2012,18150.00
10711,2026-02-04,Hana,Nissan,Tiida,2020,9100.00
10712,2026-02-04,Kiri,Honda,CR-V,2021,32550.00
10713,2026-02-04,Nikau,Mazda,CX-5,2025,41850.00
10714,2026-02-04,Ioane,Honda,CR-V,2022,29400.00
10715,2026-02-04,Kiri,Ford,Focus,2020,14300.00
10716,2026-02-04,Liam,Toyota,Yaris,2023,17750.00
10717,2026-02-04,Mere,Honda,Fit,2013,7200.00
10718,2026-02-05,Aroha,Mitsubishi,Triton,2012,23250.00
10719,2026-02-05,Chloe,Suzuki,Swift,2025,18550.00
10720,2026-02-05,Eve,Honda,Fit,2014,9100.00
10721,2026-02-05,Ben,Kia,Sportage,2012,17350.00
10722,2026-02-05,Eve,Mazda,Demio,2015,6450.00
10723,2026-02-05,Jess,Toyota,Yaris,2019,15200.00
10724,2026-02-05,Aroha,Toyota,Aqua,2023,15750.00
10725,2026-02-05,Ioane,Ford,Focus,2022,16050.00
10726,2026-02-05,Liam,Ford,Focus,2012,6600.00
10727,2026-02-05,Hana,Kia,Sportage,2018,27650.00
10728,2026-02-05,Ben,Honda,Fit,2020,11250.00
10729,2026-02-05,Mere,Mazda,CX-5,2023,34650.00
10730,2026-02-05,Liam,Toyota,Hilux,2024,48200.00
10731,2026-02-05,Liam,Holden,Commodore,2013,17250.00
10732,2026-02-05,Hana,Nissan,Tiida,2020,7550.00
10733,2026-02-05,Nikau,Honda,Fit,2020,12750.00
10734,2026-02-05,Ioane,Ford,Focus,2013,7200.00
10735,2026-02-05,Jess,Mazda,CX-5,2018,29650.00
10736,2026-02-05,Olivia,Kia,Sportage,2023,38100.00
10737,2026-02-06,Liam,Toyota,Aqua,2016,11600.00
10738,2026-02-06,Aroha,Suzuki,Swift,2020,16000.00
10739,2026-02-06,Ioane,Subaru,Outback,2024,38100.00
10740,2026-02-06,Hana,Volkswagen,Golf,2015,14850.00
10741,2026-02-06,Jess,Ford,Ranger,2019,46350.00
10742,2026-02-06,Chloe,Mazda,CX-5,2017,27500.00
10743,2026-02-06,Kiri,Subaru,Outback,2024,40950.00
10744,2026-02-06,Mere,Toyota,Yaris,2025,20850.00
10745,2026-02-06,Eve,Tesla,Model 3,2019,45050.00
10746,2026-02-06,Liam,Toyota,Aqua,2013,7600.00
10747,2026-02-06,Mere,Toyota,Aqua,2021,15250.00
10748,2026-02-06,Jess,Kia,Sportage,2023,29600.00
10749,2026-02-06,Olivia,Suzuki,Swift,2022,15750.00
10750,2026-02-06,Ioane,Ford,Focus,2023,14650.00
10751,2026-02-06,Aroha,Mazda,Demio,2012,6450.00
10752,2026-02-06,Nikau,Mazda,CX-5,2015,27100.00
10753,2026-02-06,Jess,Ford,Ranger,2017,37800.00
10754,2026-02-06,Ioane,Nissan,Navara,2025,53450.00
10755,2026-02-06,Nikau,Nissan,Leaf,2012,9450.00
10756,2026-02-06,Jess,Toyota,Aqua,2017,12650.00
10757,2026-02-06,Nikau,Toyota,RAV4,2021,44300.00
10758,2026-02-06,Mere,Toyota,Yaris,2016,13950.00
10759,2026-02-06,Hana,Mitsubishi,Triton,2017,33050.00
10760,2026-02-06,Liam,Mitsubishi,Triton,2020,36900.00
10761,2026-02-06,Jess,Honda,CR-V,2016,22850.00
10762,2026-02-07,Mere,Subaru,Outback,2021,41500.00
10763,2026-02-07,Hana,Toyota,Yaris,2023,18450.00
10764,2026-02-07,Ioane,Mazda,BT-50,2018,32200.00
10765,2026-02-07,Olivia,Ford,Ranger,2013,31150.00
10766,2026-02-07,Olivia,Hyundai,Tucson,2020,28500.00
10767,2026-02-07,Liam,Mazda,BT-50,2018,40350.00
10768,2026-02-07,Mere,Mazda,BT-50,2025,56350.00
10769,2026-02-07,Chloe,Tesla,Model 3,2017,46400.00
10770,2026-02-07,Chloe,Mazda,Demio,2020,10650.00
10771,2026-02-07,Jess,Subaru,Outback,2013,26550.00
10772,2026-02-07,Jess,Nissan,Navara,2013,23850.00
10773,2026-02-07,Ben,Mitsubishi,Triton,2019,30400.00
10774,2026-02-07,Kiri,Ford,Focus,2013,9500.00
10775,2026-02-07,Jess,Toyota,Hilux,2023,46100.00
10776,2026-02-07,Liam,Mazda,Demio,2017,8500.00
10777,2026-02-07,Ioane,Ford,Focus,2021,14000.00
10778,2026-02-07,Ben,Hyundai,Tucson,2021,34850.00
10779,2026-02-07,Jess,Holden,Commodore,2012,13300.00
10780,2026-02-07,Liam,Ford,Ranger,2018,42400.00
10781,2026-02-07,Mere,Subaru,Outback,2012,23000.00
10782,2026-02-07,Kiri,Mazda,Demio,2024,12850.00
10783,2026-02-08,Jess,Honda,CR-V,2024,37300.00
10784,2026-02-08,Liam,Mazda,Demio,2017,9400.00
10785,2026-02-08,Liam,Mitsubishi,Triton,2019,36750.00
10786,2026-02-08,Dan,Toyota,RAV4,2024,52100.00
10787,2026-02-08,Kiri,Mitsubishi,Outlander,2017,29550.00
10788,2026-02-08,Eve,Tesla,Model 3,2015,43150.00
10789,2026-02-08,Aroha,Hyundai,Tucson,2016,25950.00
10790,2026-02-08,Mere,Suzuki,Swift,2022,15750.00
10791,2026-02-08,Chloe,Honda,Civic,2015,15800.00
10792,2026-02-08,Olivia,Ford,Focus,2022,14050.00
10793,2026-02-08,Olivia,Ford,Focus,2019,10350.00
10794,2026-02-08,Olivia,Nissan,Navara,2013,28450.00
10795,2026-02-08,Hana,Suzuki,Swift,2016,11250.00
10796,2026-02-08,Chloe,Kia,Sportage,2025,33050.00
10797,2026-02-08,Kiri,Nissan,Leaf,2015,13850.00
10798,2026-02-08,Eve,Toyota,Yaris,2022,15200.00
10799,2026-02-08,Jess,Nissan,Navara,2016,34600.00
10800,2026-02-08,Nikau,Holden,Commodore,2017,23900.00
10801,2026-02-08,Chloe,Holden,Commodore,2016,16850.00
10802,2026-02-08,Mere,Ford,Focus,2013,7500.00
10803,2026-02-08,Ioane,Ford,Ranger,2016,40850.00
10804,2026-02-08,Kiri,Tesla,Model 3,2012,35800.00
10805,2026-02-08,Ben,Tesla,Model 3,2019,48500.00
10806,2026-02-08,Mere,Mazda,Demio,2021,9750.00
10807,2026-02-08,Hana,Toyota,RAV4,2017,33050.00
10808,2026-02-08,Hana,Mitsubishi,Outlander,2018,26800.00
10809,2026-02-08,Kiri,Holden,Commodore,2021,25250.00
10810,2026-02-08,Eve,Honda,CR-V,2023,39950.00
10811,2026-02-08,Hana,Honda,Civic,2024,22100.00
10812,2026-02-08,Olivia,Ford,Focus,2018,11900.00
10813,2026-02-08,Chloe,Nissan,Navara,2015,30000.00
10814,2026-02-09,Ben,Ford,Focus,2013,9250.00
10815,2026-02-09,Kiri,Nissan,Leaf,2015,12600.00
10816,2026-02-09,Ioane,Mitsubishi,Triton,2025,51450.00
10817,2026-02-09,Ben,Hyundai,Tucson,2023,35550.00
10818,2026-02-09,Jess,Volkswagen,Golf,2021,26050.00
10819,2026-02-09,Mere,Mitsubishi,Outlander,2020,34200.00
10820,2026-02-09,Chloe,Honda,CR-V,2013,22650.00
10821,2026-02-09,Chloe,Tesla,Model 3,2015,41250.00
10822,2026-02-09,Chloe,Ford,Focus,2018,9900.00
10823,2026-02-09,Hana,Honda,Civic,2023,24000.00
10824,2026-02-09,Kiri,Honda,CR-V,2015,25200.00
10825,2026-02-09,Chloe,Mitsubishi,Triton,2017,35800.00
10826,2026-02-09,Dan,Mazda,CX-5,2020,34950.00
10827,2026-02-09,Dan,Hyundai,Tucson,2017,27000.00
10828,2026-02-09,Kiri,Toyota,Yaris,2017,14850.00
10829,2026-02-10,Jess,Subaru,Outback,2022,35650.00
10830,2026-02-10,Mere,Ford,Focus,2019,10500.00
10831,2026-02-10,Nikau,Suzuki,Swift,2025,18700.00
10832,2026-02-10,Mere,Hyundai,Tucson,2016,22200.00
10833,2026-02-10,Mere,Mitsubishi,Triton,2025,46800.00
10834,2026-02-10,Dan,Subaru,Outback,2016,28700.00
10835,2026-02-10,Mere,Mazda,BT-50,2014,27250.00
10836,2026-02-10,Olivia,Honda,Civic,2024,21850.00
10837,2026-02-10,Aroha,Ford,Focus,2022,12050.00
10838,2026-02-10,Olivia,Tesla,Model 3,2022,63450.00
10839,2026-02-10,Kiri,Kia,Sportage,2016,25850.00
10840,2026-02-10,Kiri,Mitsubishi,Outlander,2017,26600.00
10841,2026-02-10,Ioane,Honda,CR-V,2024,34000.00
10842,2026-02-10,Aroha,Ford,Focus,2018,9850.00
10843,2026-02-10,Jess,Hyundai,Tucson,2013,23000.00
10844,2026-02-10,Ioane,Toyota,Aqua,2019,13950.00
10845,2026-02-10,Mere,Ford,Ranger,2023,61750.00
10846,2026-02-10,Ben,Honda,CR-V,2016,22600.00
10847,2026-02-11,Aroha,Toyota,Yaris,2023,17000.00
10848,2026-02-11,Nikau,Holden,Commodore,2025,33650.00
10849,2026-02-11,Finn,Toyota,Yaris,2017,14450.00
10850,2026-02-11,Mere,Mitsubishi,Triton,2019,37000.00
10851,2026-02-11,Finn,Ford,Ranger,2014,35350.00
10852,2026-02-11,Hana,Nissan,Leaf,2017,13950.00
10853,2026-02-11,Kiri,Nissan,Navara,2014,25100.00
10854,2026-02-11,Ioane,Volkswagen,Golf,2013,14900.00
10855,2026-02-11,Dan,Nissan,Tiida,2023,8850.00
10856,2026-02-11,Liam,Toyota,Yaris,2012,10700.00
10857,2026-02-11,Ben,Toyota,Aqua,2020,15000.00
10858,2026-02-11,Hana,Mazda,Axela,2022,13600.00
10859,2026-02-11,Mere,Hyundai,Tucson,2014,21900.00
10860,2026-02-11,Mere,Mitsubishi,Triton,2014,27300.00
10861,2026-02-11,Chloe,Suzuki,Swift,2020,14000.00
10862,2026-02-11,Finn,Honda,CR-V,2021,29050.00
10863,2026-02-11,Aroha,Ford,Ranger,2013,29150.00
10864,2026-02-11,Ben,Toyota,Aqua,2014,10800.00
10865,2026-02-12,Liam,Honda,CR-V,2015,23550.00
10866,2026-02-12,Liam,Toyota,Hilux,2022,45300.00
